,time,[V],[V]
402,80.4,0.16,0.08
403,80.6,0.22,0.02
404,80.8,0.30,-0.02
405,81.0,0.36,-0.08
406,81.2,0.40,-0.14
407,81.4,0.46,-0.18
408,81.6,0.50,-0.24
409,81.8,0.54,-0.28
410,82.0,0.56,-0.32
411,82.2,0.58,-0.36
412,82.4,0.60,-0.38
413,82.6,0.60,-0.40
414,82.8,0.58,-0.42
415,83.0,0.56,-0.44
416,83.2,0.54,-0.44
417,83.4,0.50,-0.44
418,83.6,0.46,-0.42
419,83.8,0.40,-0.40
420,84.0,0.34,-0.38
421,84.2,0.28,-0.36
422,84.4,0.20,-0.32
423,84.6,0.14,-0.28
424,84.8,0.06,-0.24
425,85.0,-0.02,-0.20
426,85.2,-0.08,-0.14
427,85.4,-0.16,-0.10
428,85.6,-0.22,-0.04
429,85.8,-0.30,0.02
430,86.0,-0.36,0.08
431,86.2,-0.42,0.12
432,86.4,-0.46,0.18
433,86.6,-0.50,0.22
434,86.8,-0.54,0.28
435,87.0,-0.56,0.30
436,87.2,-0.58,0.34
437,87.4,-0.60,0.38
438,87.6,-0.60,0.40
439,87.8,-0.58,0.42
440,88.0,-0.56,0.42
441,88.2,-0.54,0.42
442,88.4,-0.50,0.42
443,88.6,-0.46,0.42
444,88.8,-0.40,0.40
445,89.0,-0.34,0.38
446,89.2,-0.28,0.34
447,89.4,-0.20,0.32
448,89.6,-0.14,0.28
449,89.8,-0.06,0.24
450,90.0,0.02,0.18
451,90.2,0.08,0.14
452,90.4,0.16,0.08
453,90.6,0.22,0.02
454,90.8,0.30,-0.02
455,91.0,0.36,-0.08
456,91.2,0.42,-0.14
457,91.4,0.46,-0.18
458,91.6,0.50,-0.24
459,91.8,0.54,-0.28
460,92.0,0.56,-0.32
461,92.2,0.58,-0.36
462,92.4,0.60,-0.38
463,92.6,0.58,-0.40
464,92.8,0.58,-0.42
465,93.0,0.56,-0.44
466,93.2,0.54,-0.44
467,93.4,0.50,-0.44
468,93.6,0.46,-0.42
469,93.8,0.40,-0.40
470,94.0,0.34,-0.38
471,94.2,0.28,-0.36
472,94.4,0.20,-0.32
473,94.6,0.14,-0.28
474,94.8,0.06,-0.24
475,95.0,-0.02,-0.20
476,95.2,-0.08,-0.14
477,95.4,-0.16,-0.10
478,95.6,-0.22,-0.04
479,95.8,-0.30,0.02
480,96.0,-0.36,0.08
481,96.2,-0.42,0.12
482,96.4,-0.46,0.18
483,96.6,-0.50,0.22
484,96.8,-0.54,0.28
485,97.0,-0.56,0.32
486,97.2,-0.58,0.34
487,97.4,-0.60,0.38
488,97.6,-0.60,0.40
489,97.8,-0.58,0.42
490,98.0,-0.56,0.42
491,98.2,-0.54,0.42
492,98.4,-0.50,0.42
493,98.6,-0.46,0.42
494,98.8,-0.40,0.40
495,99.0,-0.34,0.38
496,99.2,-0.28,0.34
497,99.4,-0.20,0.32
498,99.6,-0.14,0.28
499,99.8,-0.06,0.24
500,100.0,0.02,0.18
