,time,[V],[V]
1318,87.8,-1.18,0.82
1319,87.8,-1.18,0.82
1320,88.0,-1.14,0.84
1321,88.0,-1.14,0.84
1322,88.0,-1.14,0.84
1323,88.2,-1.08,0.84
1324,88.2,-1.08,0.84
1325,88.2,-1.08,0.84
1326,88.4,-1.00,0.84
1327,88.4,-1.00,0.84
1328,88.4,-1.00,0.84
1329,88.6,-0.92,0.80
1330,88.6,-0.92,0.80
1331,88.6,-0.92,0.80
1332,88.8,-0.82,0.78
1333,88.8,-0.82,0.78
1334,88.8,-0.82,0.78
1335,89.0,-0.70,0.72
1336,89.0,-0.70,0.72
1337,89.0,-0.70,0.72
1338,89.2,-0.58,0.66
1339,89.2,-0.58,0.66
1340,89.2,-0.58,0.66
1341,89.4,-0.44,0.60
1342,89.4,-0.44,0.60
1343,89.4,-0.44,0.60
1344,89.6,-0.28,0.52
1345,89.6,-0.28,0.52
1346,89.6,-0.28,0.52
1347,89.8,-0.14,0.44
1348,89.8,-0.14,0.44
1349,89.8,-0.14,0.44
1350,90.0,0.02,0.34
1351,90.0,0.02,0.34
1352,90.0,0.02,0.34
1353,90.2,0.16,0.24
1354,90.2,0.16,0.24
1355,90.2,0.16,0.24
1356,90.4,0.30,0.14
1357,90.4,0.30,0.14
1358,90.4,0.30,0.14
1359,90.6,0.44,0.02
1360,90.6,0.44,0.02
1361,90.6,0.44,0.02
1362,90.8,0.58,-0.08
1363,90.8,0.58,-0.08
1364,90.8,0.58,-0.08
1365,91.0,0.70,-0.18
1366,91.0,0.70,-0.18
1367,91.0,0.70,-0.18
1368,91.2,0.82,-0.28
1369,91.2,0.82,-0.28
1370,91.2,0.82,-0.28
1371,91.4,0.92,-0.38
1372,91.4,0.92,-0.38
1373,91.4,0.92,-0.38
1374,91.6,1.00,-0.48
1375,91.6,1.00,-0.48
1376,91.6,1.00,-0.48
1377,91.8,1.08,-0.56
1378,91.8,1.08,-0.56
1379,91.8,1.08,-0.56
1380,92.0,1.14,-0.64
1381,92.0,1.14,-0.64
1382,92.0,1.14,-0.64
1383,92.2,1.18,-0.70
1384,92.2,1.18,-0.70
1385,92.2,1.18,-0.70
1386,92.4,1.20,-0.76
1387,92.4,1.20,-0.76
1388,92.4,1.20,-0.76
1389,92.6,1.20,-0.80
1390,92.6,1.20,-0.80
1391,92.6,1.20,-0.80
1392,92.8,1.18,-0.82
1393,92.8,1.18,-0.82
1394,92.8,1.18,-0.82
1395,93.0,1.14,-0.84
1396,93.0,1.14,-0.84
1397,93.0,1.14,-0.84
1398,93.2,1.08,-0.84
1399,93.2,1.08,-0.84
1400,93.2,1.08,-0.84
1401,93.4,1.00,-0.84
1402,93.4,1.00,-0.84
1403,93.4,1.00,-0.84
1404,93.6,0.92,-0.82
1405,93.6,0.92,-0.82
1406,93.6,0.92,-0.82
1407,93.8,0.82,-0.78
1408,93.8,0.82,-0.78
1409,93.8,0.82,-0.78
1410,94.0,0.70,-0.74
1411,94.0,0.70,-0.74
1412,94.0,0.70,-0.74
1413,94.2,0.56,-0.68
1414,94.2,0.56,-0.68
1415,94.2,0.56,-0.68
1416,94.4,0.44,-0.60
1417,94.4,0.44,-0.60
1418,94.4,0.44,-0.60
1419,94.6,0.28,-0.52
1420,94.6,0.28,-0.52
1421,94.6,0.28,-0.52
1422,94.8,0.14,-0.44
1423,94.8,0.14,-0.44
1424,94.8,0.14,-0.44
1425,95.0,-0.02,-0.34
1426,95.0,-0.02,-0.34
1427,95.0,-0.02,-0.34
1428,95.2,-0.16,-0.24
1429,95.2,-0.16,-0.24
1430,95.2,-0.16,-0.24
1431,95.4,-0.30,-0.14
1432,95.4,-0.30,-0.14
1433,95.4,-0.30,-0.14
1434,95.6,-0.44,-0.04
1435,95.6,-0.44,-0.04
1436,95.6,-0.44,-0.04
1437,95.8,-0.58,0.08
1438,95.8,-0.58,0.08
1439,95.8,-0.58,0.08
1440,96.0,-0.70,0.18
1441,96.0,-0.70,0.18
1442,96.0,-0.70,0.18
1443,96.2,-0.82,0.28
1444,96.2,-0.82,0.28
1445,96.2,-0.82,0.28
1446,96.4,-0.92,0.38
1447,96.4,-0.92,0.38
1448,96.4,-0.92,0.38
1449,96.6,-1.00,0.48
1450,96.6,-1.00,0.48
1451,96.6,-1.00,0.48
1452,96.8,-1.08,0.56
1453,96.8,-1.08,0.56
1454,96.8,-1.08,0.56
1455,97.0,-1.14,0.64
1456,97.0,-1.14,0.64
1457,97.0,-1.14,0.64
1458,97.2,-1.18,0.70
1459,97.2,-1.18,0.70
1460,97.2,-1.18,0.70
1461,97.4,-1.20,0.76
1462,97.4,-1.20,0.76
1463,97.4,-1.20,0.76
1464,97.6,-1.20,0.80
1465,97.6,-1.20,0.80
1466,97.6,-1.20,0.80
1467,97.8,-1.18,0.82
1468,97.8,-1.18,0.82
1469,97.8,-1.18,0.82
1470,98.0,-1.14,0.84
1471,98.0,-1.14,0.84
1472,98.0,-1.14,0.84
1473,98.2,-1.08,0.84
1474,98.2,-1.08,0.84
1475,98.2,-1.08,0.84
1476,98.4,-1.00,0.84
1477,98.4,-1.00,0.84
1478,98.4,-1.00,0.84
1479,98.6,-0.92,0.80
1480,98.6,-0.92,0.80
1481,98.6,-0.92,0.80
1482,98.8,-0.82,0.78
1483,98.8,-0.82,0.78
1484,98.8,-0.82,0.78
1485,99.0,-0.70,0.72
1486,99.0,-0.70,0.72
1487,99.0,-0.70,0.72
1488,99.2,-0.56,0.66
1489,99.2,-0.56,0.66
1490,99.2,-0.56,0.66
1491,99.4,-0.44,0.60
1492,99.4,-0.44,0.60
1493,99.4,-0.44,0.60
1494,99.6,-0.28,0.52
1495,99.6,-0.28,0.52
1496,99.6,-0.28,0.52
1497,99.8,-0.14,0.44
1498,99.8,-0.14,0.44
1499,99.8,-0.14,0.44
1500,100.0,0.02,0.34
1501,100.0,0.02,0.34
1502,100.0,0.02,0.34
