33,0	0,78	-0,22
33,2	0,74	-0,26
33,4	0,68	-0,28
33,6	0,62	-0,28
33,8	0,56	-0,30
34,0	0,48	-0,32
34,2	0,38	-0,32
34,4	0,30	-0,32
34,6	0,20	-0,30
34,8	0,08	-0,30
35,0	-0,02	-0,28
35,2	-0,12	-0,26
35,4	-0,22	-0,24
35,6	-0,30	-0,20
35,8	-0,40	-0,18
36,0	-0,48	-0,14
36,2	-0,56	-0,10
36,4	-0,62	-0,06
36,6	-0,68	-0,02
36,8	-0,74	0,02
37,0	-0,78	0,06
37,2	-0,80	0,10
37,4	-0,82	0,12
37,6	-0,82	0,16
37,8	-0,80	0,20
38,0	-0,78	0,22
38,2	-0,74	0,24
38,4	-0,68	0,26
38,6	-0,62	0,28
38,8	-0,56	0,30
39,0	-0,48	0,30
39,2	-0,38	0,30
39,4	-0,30	0,30
39,6	-0,20	0,30
39,8	-0,10	0,28
40,0	0,02	0,28
40,2	0,12	0,26
40,4	0,22	0,22
40,6	0,30	0,20
40,8	0,40	0,16
41,0	0,48	0,12
41,2	0,56	0,10
41,4	0,62	0,06
41,6	0,68	0,02
41,8	0,74	-0,02
42,0	0,78	-0,06
42,2	0,80	-0,10
42,4	0,82	-0,14
42,6	0,82	-0,16
42,8	0,80	-0,20
43,0	0,78	-0,22
43,2	0,74	-0,26
43,4	0,68	-0,28
43,6	0,62	-0,28
43,8	0,56	-0,30
44,0	0,48	-0,32
44,2	0,38	-0,32
44,4	0,28	-0,32
44,6	0,20	-0,30
44,8	0,08	-0,30
45,0	-0,02	-0,28
45,2	-0,12	-0,26
45,4	-0,22	-0,24
45,6	-0,30	-0,20
45,8	-0,40	-0,18
46,0	-0,48	-0,14
46,2	-0,56	-0,10
46,4	-0,62	-0,06
46,6	-0,68	-0,02
46,8	-0,74	0,02
47,0	-0,78	0,06
47,2	-0,80	0,10
47,4	-0,82	0,12
47,6	-0,82	0,16
47,8	-0,80	0,20
48,0	-0,78	0,22
48,2	-0,74	0,24
48,4	-0,68	0,26
48,6	-0,62	0,28
48,8	-0,56	0,30
49,0	-0,48	0,30
49,2	-0,38	0,30
49,4	-0,30	0,30
49,6	-0,20	0,30
49,8	-0,10	0,28
50,0	0,02	0,28
50,2	0,12	0,26
50,4	0,22	0,22
50,6	0,30	0,20
50,8	0,40	0,16
51,0	0,48	0,12
51,2	0,56	0,10
51,4	0,62	0,06
51,6	0,68	0,02
51,8	0,74	-0,02
52,0	0,78	-0,06
52,2	0,80	-0,10
52,4	0,82	-0,14
52,6	0,82	-0,16
52,8	0,80	-0,20
53,0	0,78	-0,22
53,2	0,74	-0,26
53,4	0,68	-0,28
53,6	0,62	-0,30
53,8	0,56	-0,30
54,0	0,48	-0,32
54,2	0,38	-0,32
54,4	0,30	-0,32
54,6	0,18	-0,30
54,8	0,08	-0,30
55,0	-0,02	-0,28
55,2	-0,12	-0,26
55,4	-0,22	-0,24
55,6	-0,30	-0,20
55,8	-0,40	-0,18
56,0	-0,48	-0,14
56,2	-0,56	-0,10
56,4	-0,62	-0,06
56,6	-0,70	-0,02
56,8	-0,74	0,02
57,0	-0,78	0,06
57,2	-0,80	0,10
57,4	-0,82	0,12
57,6	-0,82	0,16
57,8	-0,80	0,20
58,0	-0,78	0,22
58,2	-0,74	0,24
58,4	-0,68	0,26
58,6	-0,62	0,28
58,8	-0,56	0,30
59,0	-0,48	0,30
59,2	-0,38	0,30
59,4	-0,30	0,30
59,6	-0,20	0,30
59,8	-0,10	0,28
60,0	0,02	0,28
60,2	0,12	0,26
60,4	0,22	0,22
60,6	0,30	0,20
60,8	0,40	0,16
61,0	0,48	0,12
61,2	0,56	0,10
61,4	0,62	0,06
61,6	0,68	0,02
61,8	0,74	-0,02
62,0	0,78	-0,06
62,2	0,80	-0,10
62,4	0,82	-0,14
62,6	0,82	-0,16
62,8	0,80	-0,20
63,0	0,78	-0,22
63,2	0,74	-0,26
63,4	0,68	-0,28
63,6	0,62	-0,28
63,8	0,56	-0,30
64,0	0,48	-0,32
64,2	0,38	-0,32
64,4	0,28	-0,32
64,6	0,18	-0,30
64,8	0,08	-0,30
65,0	-0,02	-0,28
65,2	-0,12	-0,26
65,4	-0,22	-0,24
65,6	-0,30	-0,20
65,8	-0,40	-0,18
66,0	-0,48	-0,14
66,2	-0,56	-0,10
66,4	-0,62	-0,06
66,6	-0,68	-0,02
66,8	-0,74	0,02
67,0	-0,78	0,06
67,2	-0,80	0,10
67,4	-0,82	0,12
67,6	-0,82	0,16
67,8	-0,80	0,20
68,0	-0,78	0,22
68,2	-0,74	0,24
68,4	-0,68	0,26
68,6	-0,62	0,28
68,8	-0,56	0,30
69,0	-0,48	0,30
69,2	-0,38	0,30
69,4	-0,30	0,30
69,6	-0,20	0,30
69,8	-0,10	0,30
70,0	0,02	0,28
70,2	0,12	0,26
70,4	0,22	0,22
70,6	0,30	0,20
70,8	0,40	0,16
71,0	0,48	0,12
71,2	0,56	0,10
71,4	0,62	0,06
71,6	0,68	0,02
71,8	0,74	-0,02
72,0	0,78	-0,06
72,2	0,80	-0,10
72,4	0,82	-0,14
72,6	0,82	-0,16
72,8	0,80	-0,20
73,0	0,78	-0,22
73,2	0,74	-0,26
73,4	0,68	-0,28
73,6	0,62	-0,30
73,8	0,56	-0,30
74,0	0,48	-0,32
74,2	0,38	-0,32
74,4	0,28	-0,32
74,6	0,20	-0,30
74,8	0,08	-0,30
75,0	-0,02	-0,28
75,2	-0,12	-0,26
75,4	-0,22	-0,24
75,6	-0,30	-0,20
75,8	-0,40	-0,18
76,0	-0,48	-0,14
76,2	-0,56	-0,10
76,4	-0,62	-0,06
76,6	-0,68	-0,02
76,8	-0,74	0,02
77,0	-0,78	0,06
77,2	-0,80	0,10
77,4	-0,82	0,12
77,6	-0,82	0,16
77,8	-0,80	0,20
78,0	-0,78	0,22
78,2	-0,74	0,24
78,4	-0,68	0,26
78,6	-0,62	0,28
78,8	-0,56	0,30
79,0	-0,48	0,30
79,2	-0,38	0,30
79,4	-0,30	0,30
79,6	-0,20	0,30
79,8	-0,10	0,28
80,0	0,02	0,28
80,2	0,12	0,26
80,4	0,22	0,22
80,6	0,30	0,20
80,8	0,40	0,16
81,0	0,48	0,12
81,2	0,56	0,10
81,4	0,62	0,06
81,6	0,68	0,02
81,8	0,74	-0,02
82,0	0,78	-0,06
82,2	0,80	-0,10
82,4	0,82	-0,14
82,6	0,82	-0,16
82,8	0,80	-0,20
83,0	0,78	-0,22
83,2	0,74	-0,26
83,4	0,68	-0,28
83,6	0,62	-0,30
83,8	0,56	-0,30
84,0	0,48	-0,32
84,2	0,38	-0,32
84,4	0,28	-0,32
84,6	0,20	-0,30
84,8	0,08	-0,30
85,0	-0,02	-0,28
85,2	-0,12	-0,26
85,4	-0,22	-0,24
85,6	-0,30	-0,20
85,8	-0,40	-0,18
86,0	-0,48	-0,14
86,2	-0,56	-0,10
86,4	-0,62	-0,06
86,6	-0,68	-0,02
86,8	-0,74	0,02
87,0	-0,78	0,06
87,2	-0,80	0,10
87,4	-0,82	0,12
87,6	-0,82	0,16
87,8	-0,80	0,20
88,0	-0,78	0,22
88,2	-0,74	0,24
88,4	-0,68	0,26
88,6	-0,62	0,28
88,8	-0,56	0,30
89,0	-0,48	0,30
89,2	-0,38	0,30
89,4	-0,30	0,30
89,6	-0,20	0,30
89,8	-0,08	0,28
90,0	0,02	0,28
90,2	0,12	0,26
90,4	0,22	0,22
90,6	0,30	0,20
90,8	0,40	0,16
91,0	0,48	0,12
91,2	0,56	0,10
91,4	0,62	0,06
91,6	0,68	0,02
91,8	0,74	-0,02
92,0	0,78	-0,06
92,2	0,80	-0,10
92,4	0,82	-0,14
92,6	0,82	-0,16
92,8	0,80	-0,20
93,0	0,78	-0,22
93,2	0,74	-0,26
93,4	0,68	-0,28
93,6	0,62	-0,30
93,8	0,56	-0,30
94,0	0,48	-0,32
94,2	0,38	-0,32
94,4	0,28	-0,32
94,6	0,18	-0,30
94,8	0,08	-0,30
95,0	-0,02	-0,28
95,2	-0,12	-0,26
95,4	-0,22	-0,24
95,6	-0,30	-0,20
95,8	-0,40	-0,18
96,0	-0,48	-0,14
96,2	-0,56	-0,10
96,4	-0,62	-0,06
96,6	-0,68	-0,02
96,8	-0,74	0,02
97,0	-0,78	0,06
97,2	-0,80	0,10
97,4	-0,82	0,12
97,6	-0,82	0,16
97,8	-0,80	0,20
98,0	-0,78	0,22
98,2	-0,74	0,24
98,4	-0,68	0,26
98,6	-0,62	0,28
98,8	-0,56	0,30
99,0	-0,48	0,30
99,2	-0,38	0,30
99,4	-0,30	0,30
99,6	-0,20	0,30
99,8	-0,10	0,28
100,0	0,02	0,28
