0,0	0,02	0,40
0,2	0,06	0,38
0,4	0,10	0,38
0,6	0,14	0,36
0,8	0,20	0,34
1,0	0,24	0,32
1,2	0,28	0,30
1,4	0,32	0,28
1,6	0,36	0,26
1,8	0,40	0,24
2,0	0,44	0,22
2,2	0,46	0,18
2,4	0,50	0,16
2,6	0,54	0,14
2,8	0,56	0,10
3,0	0,60	0,08
3,2	0,62	0,06
3,4	0,64	0,02
3,6	0,66	0,00
3,8	0,68	-0,02
4,0	0,70	-0,06
4,2	0,72	-0,08
4,4	0,72	-0,10
4,6	0,74	-0,14
4,8	0,74	-0,16
5,0	0,74	-0,18
5,2	0,74	-0,20
5,4	0,74	-0,24
5,6	0,72	-0,26
5,8	0,72	-0,28
6,0	0,70	-0,30
6,2	0,70	-0,32
6,4	0,68	-0,32
6,6	0,66	-0,34
6,8	0,62	-0,36
7,0	0,60	-0,38
7,2	0,58	-0,38
7,4	0,54	-0,40
7,6	0,52	-0,42
7,8	0,48	-0,42
8,0	0,44	-0,42
8,2	0,40	-0,44
8,4	0,36	-0,44
8,6	0,32	-0,44
8,8	0,26	-0,44
9,0	0,22	-0,44
9,2	0,18	-0,44
9,4	0,12	-0,44
9,6	0,08	-0,42
9,8	0,04	-0,42
10,0	-0,02	-0,40
10,2	-0,06	-0,40
10,4	-0,10	-0,38
10,6	-0,16	-0,36
10,8	-0,20	-0,34
11,0	-0,24	-0,34
11,2	-0,28	-0,32
11,4	-0,32	-0,28
11,6	-0,36	-0,26
11,8	-0,40	-0,24
12,0	-0,44	-0,22
12,2	-0,48	-0,20
12,4	-0,50	-0,16
12,6	-0,54	-0,14
12,8	-0,56	-0,12
13,0	-0,60	-0,08
13,2	-0,62	-0,06
13,4	-0,64	-0,04
13,6	-0,66	0,00
13,8	-0,68	0,02
14,0	-0,70	0,04
14,2	-0,72	0,08
14,4	-0,72	0,10
14,6	-0,74	0,12
14,8	-0,74	0,16
15,0	-0,74	0,18
15,2	-0,74	0,20
15,4	-0,74	0,22
15,6	-0,74	0,24
15,8	-0,72	0,26
16,0	-0,70	0,28
16,2	-0,70	0,30
16,4	-0,68	0,32
16,6	-0,66	0,34
16,8	-0,64	0,36
17,0	-0,60	0,36
17,2	-0,58	0,38
17,4	-0,54	0,40
17,6	-0,52	0,40
17,8	-0,48	0,42
18,0	-0,44	0,42
18,2	-0,40	0,42
18,4	-0,36	0,42
18,6	-0,32	0,44
18,8	-0,26	0,44
19,0	-0,22	0,44
19,2	-0,18	0,44
19,4	-0,12	0,42
19,6	-0,08	0,42
19,8	-0,04	0,40
20,0	0,02	0,40
20,2	0,06	0,38
20,4	0,10	0,38
20,6	0,14	0,36
20,8	0,20	0,34
21,0	0,24	0,32
21,2	0,28	0,30
21,4	0,32	0,28
21,6	0,36	0,26
21,8	0,40	0,24
22,0	0,44	0,22
22,2	0,46	0,18
22,4	0,50	0,16
22,6	0,54	0,14
22,8	0,56	0,10
23,0	0,60	0,08
23,2	0,62	0,06
23,4	0,64	0,02
23,6	0,66	0,00
23,8	0,68	-0,02
24,0	0,70	-0,06
24,2	0,70	-0,08
24,4	0,72	-0,10
24,6	0,74	-0,14
24,8	0,74	-0,16
25,0	0,74	-0,18
25,2	0,74	-0,20
25,4	0,74	-0,22
25,6	0,72	-0,26
25,8	0,72	-0,28
26,0	0,70	-0,30
26,2	0,70	-0,32
26,4	0,68	-0,32
26,6	0,66	-0,34
26,8	0,62	-0,36
27,0	0,60	-0,38
27,2	0,58	-0,38
27,4	0,54	-0,40
27,6	0,52	-0,40
27,8	0,48	-0,42
28,0	0,44	-0,42
28,2	0,40	-0,44
28,4	0,36	-0,44
28,6	0,30	-0,44
28,8	0,26	-0,44
29,0	0,22	-0,44
29,2	0,18	-0,44
29,4	0,12	-0,44
29,6	0,08	-0,42
29,8	0,04	-0,42
30,0	-0,02	-0,40
30,2	-0,06	-0,40
30,4	-0,10	-0,38
30,6	-0,16	-0,36
30,8	-0,20	-0,36
31,0	-0,24	-0,34
31,2	-0,28	-0,32
31,4	-0,32	-0,28
31,6	-0,36	-0,26
31,8	-0,40	-0,24
32,0	-0,44	-0,22
32,2	-0,46	-0,20
32,4	-0,50	-0,16
32,6	-0,54	-0,14
32,8	-0,56	-0,12
33,0	-0,60	-0,08
33,2	-0,62	-0,06
33,4	-0,64	-0,04
33,6	-0,66	0,00
33,8	-0,68	0,02
34,0	-0,70	0,04
34,2	-0,72	0,08
34,4	-0,72	0,10
34,6	-0,74	0,12
34,8	-0,74	0,16
35,0	-0,74	0,18
35,2	-0,74	0,20
35,4	-0,74	0,22
35,6	-0,72	0,24
35,8	-0,72	0,26
36,0	-0,70	0,28
36,2	-0,70	0,30
36,4	-0,68	0,32
36,6	-0,66	0,34
36,8	-0,62	0,36
37,0	-0,60	0,36
37,2	-0,58	0,38
37,4	-0,54	0,40
37,6	-0,52	0,40
37,8	-0,48	0,42
38,0	-0,44	0,42
38,2	-0,40	0,42
38,4	-0,36	0,42
38,6	-0,32	0,44
38,8	-0,28	0,44
39,0	-0,22	0,44
39,2	-0,18	0,42
39,4	-0,14	0,42
39,6	-0,08	0,42
39,8	-0,04	0,42
40,0	0,02	0,40
40,2	0,06	0,38
40,4	0,10	0,38
40,6	0,14	0,36
40,8	0,20	0,34
41,0	0,24	0,32
41,2	0,28	0,30
41,4	0,32	0,28
41,6	0,36	0,26
41,8	0,40	0,24
42,0	0,44	0,22
42,2	0,46	0,18
42,4	0,50	0,16
42,6	0,54	0,14
42,8	0,56	0,10
43,0	0,60	0,08
43,2	0,62	0,06
43,4	0,64	0,02
43,6	0,66	0,00
43,8	0,68	-0,02
44,0	0,70	-0,06
44,2	0,72	-0,08
44,4	0,72	-0,10
44,6	0,72	-0,14
44,8	0,74	-0,16
45,0	0,74	-0,18
45,2	0,74	-0,20
45,4	0,74	-0,24
45,6	0,74	-0,26
45,8	0,72	-0,28
46,0	0,70	-0,30
46,2	0,70	-0,32
46,4	0,68	-0,32
46,6	0,66	-0,34
46,8	0,62	-0,36
47,0	0,60	-0,38
47,2	0,58	-0,38
47,4	0,54	-0,40
47,6	0,50	-0,40
47,8	0,48	-0,42
48,0	0,44	-0,42
48,2	0,40	-0,44
48,4	0,36	-0,44
48,6	0,32	-0,44
48,8	0,26	-0,44
49,0	0,22	-0,44
49,2	0,18	-0,44
49,4	0,12	-0,44
49,6	0,08	-0,42
49,8	0,04	-0,42
50,0	-0,02	-0,40
50,2	-0,06	-0,40
50,4	-0,10	-0,38
50,6	-0,16	-0,36
50,8	-0,20	-0,36
51,0	-0,24	-0,34
51,2	-0,28	-0,32
51,4	-0,32	-0,28
51,6	-0,36	-0,26
51,8	-0,40	-0,24
52,0	-0,44	-0,22
52,2	-0,48	-0,20
52,4	-0,50	-0,16
52,6	-0,54	-0,14
52,8	-0,56	-0,12
53,0	-0,60	-0,08
53,2	-0,62	-0,06
53,4	-0,64	-0,04
53,6	-0,66	0,00
