0,0	0,02	0,18
0,2	0,08	0,14
0,4	0,16	0,08
0,6	0,22	0,02
0,8	0,30	-0,02
1,0	0,36	-0,08
1,2	0,40	-0,14
1,4	0,46	-0,18
1,6	0,50	-0,24
1,8	0,54	-0,28
2,0	0,56	-0,32
2,2	0,58	-0,36
2,4	0,60	-0,38
2,6	0,60	-0,40
2,8	0,58	-0,42
3,0	0,56	-0,44
3,2	0,54	-0,44
3,4	0,50	-0,44
3,6	0,46	-0,42
3,8	0,40	-0,40
4,0	0,34	-0,38
4,2	0,28	-0,36
4,4	0,20	-0,32
4,6	0,14	-0,28
4,8	0,06	-0,24
5,0	-0,02	-0,20
5,2	-0,08	-0,14
5,4	-0,16	-0,10
5,6	-0,22	-0,04
5,8	-0,30	0,02
6,0	-0,36	0,08
6,2	-0,42	0,12
6,4	-0,46	0,18
6,6	-0,50	0,22
6,8	-0,54	0,28
7,0	-0,56	0,30
7,2	-0,58	0,34
7,4	-0,60	0,38
7,6	-0,60	0,40
7,8	-0,58	0,42
8,0	-0,56	0,42
8,2	-0,54	0,42
8,4	-0,50	0,42
8,6	-0,46	0,42
8,8	-0,40	0,40
9,0	-0,34	0,38
9,2	-0,28	0,34
9,4	-0,20	0,32
9,6	-0,14	0,28
9,8	-0,06	0,24
10,0	0,02	0,18
10,2	0,08	0,14
10,4	0,16	0,08
10,6	0,22	0,02
10,8	0,30	-0,02
11,0	0,36	-0,08
11,2	0,42	-0,14
11,4	0,46	-0,18
11,6	0,50	-0,24
11,8	0,54	-0,28
12,0	0,56	-0,32
12,2	0,58	-0,36
12,4	0,60	-0,38
12,6	0,60	-0,40
12,8	0,58	-0,42
13,0	0,56	-0,44
13,2	0,54	-0,44
13,4	0,50	-0,44
13,6	0,46	-0,42
13,8	0,40	-0,40
14,0	0,34	-0,38
14,2	0,28	-0,36
14,4	0,20	-0,32
14,6	0,14	-0,28
14,8	0,06	-0,24
15,0	-0,02	-0,20
15,2	-0,08	-0,14
15,4	-0,16	-0,10
15,6	-0,22	-0,04
15,8	-0,30	0,02
16,0	-0,36	0,08
16,2	-0,42	0,12
16,4	-0,46	0,18
16,6	-0,50	0,22
16,8	-0,54	0,28
17,0	-0,56	0,32
17,2	-0,58	0,34
17,4	-0,60	0,38
17,6	-0,60	0,40
17,8	-0,58	0,42
18,0	-0,56	0,42
18,2	-0,54	0,42
18,4	-0,50	0,42
18,6	-0,46	0,42
18,8	-0,40	0,40
19,0	-0,34	0,38
19,2	-0,28	0,36
19,4	-0,20	0,32
19,6	-0,14	0,28
19,8	-0,06	0,24
20,0	0,02	0,18
20,2	0,08	0,14
20,4	0,16	0,08
20,6	0,22	0,02
20,8	0,30	-0,02
21,0	0,36	-0,08
21,2	0,42	-0,14
21,4	0,46	-0,18
21,6	0,50	-0,24
21,8	0,54	-0,28
22,0	0,56	-0,32
22,2	0,58	-0,36
22,4	0,60	-0,38
22,6	0,58	-0,40
22,8	0,58	-0,42
23,0	0,56	-0,44
23,2	0,54	-0,44
23,4	0,50	-0,44
23,6	0,46	-0,42
23,8	0,40	-0,40
24,0	0,34	-0,38
24,2	0,28	-0,36
24,4	0,20	-0,32
24,6	0,14	-0,28
24,8	0,06	-0,24
25,0	-0,02	-0,20
25,2	-0,08	-0,14
25,4	-0,16	-0,10
25,6	-0,22	-0,04
25,8	-0,30	0,02
26,0	-0,36	0,08
26,2	-0,42	0,12
26,4	-0,46	0,18
26,6	-0,50	0,22
26,8	-0,54	0,28
27,0	-0,56	0,30
27,2	-0,58	0,34
27,4	-0,60	0,38
27,6	-0,60	0,40
27,8	-0,58	0,42
28,0	-0,56	0,42
28,2	-0,54	0,42
28,4	-0,50	0,42
