0,0	0,02	-0,12
0,2	0,02	-0,24
0,4	0,02	-0,36
0,6	0,04	-0,46
0,8	0,04	-0,56
1,0	0,06	-0,64
1,2	0,06	-0,72
1,4	0,06	-0,78
1,6	0,06	-0,84
1,8	0,08	-0,88
2,0	0,08	-0,92
2,2	0,08	-0,92
2,4	0,08	-0,92
2,6	0,08	-0,90
2,8	0,08	-0,88
3,0	0,06	-0,84
3,2	0,06	-0,78
3,4	0,06	-0,70
3,6	0,04	-0,62
3,8	0,04	-0,54
4,0	0,04	-0,44
4,2	0,02	-0,34
4,4	0,02	-0,22
4,6	0,00	-0,10
4,8	0,00	0,00
5,0	-0,02	0,12
5,2	-0,02	0,24
5,4	-0,04	0,34
5,6	-0,04	0,44
5,8	-0,04	0,54
6,0	-0,06	0,64
6,2	-0,06	0,72
6,4	-0,06	0,78
6,6	-0,08	0,84
6,8	-0,08	0,88
7,0	-0,08	0,90
7,2	-0,08	0,92
7,4	-0,08	0,92
7,6	-0,08	0,90
7,8	-0,08	0,86
8,0	-0,08	0,82
8,2	-0,06	0,76
8,4	-0,06	0,70
8,6	-0,06	0,62
8,8	-0,04	0,52
9,0	-0,04	0,42
9,2	-0,02	0,32
9,4	-0,02	0,22
9,6	0,00	0,10
9,8	0,00	-0,02
10,0	0,02	-0,12
10,2	0,02	-0,24
10,4	0,02	-0,36
10,6	0,04	-0,46
10,8	0,04	-0,56
11,0	0,06	-0,64
11,2	0,06	-0,72
11,4	0,06	-0,78
11,6	0,08	-0,84
11,8	0,08	-0,88
12,0	0,08	-0,92
12,2	0,08	-0,92
12,4	0,08	-0,92
12,6	0,08	-0,90
12,8	0,08	-0,88
13,0	0,06	-0,84
13,2	0,06	-0,78
13,4	0,06	-0,70
13,6	0,06	-0,62
13,8	0,04	-0,54
14,0	0,04	-0,44
14,2	0,02	-0,34
14,4	0,02	-0,22
14,6	0,00	-0,10
14,8	0,00	0,00
15,0	-0,02	0,12
15,2	-0,02	0,24
15,4	-0,04	0,34
15,6	-0,04	0,44
15,8	-0,04	0,54
16,0	-0,06	0,64
16,2	-0,06	0,72
16,4	-0,06	0,78
16,6	-0,08	0,84
16,8	-0,08	0,88
17,0	-0,08	0,90
17,2	-0,08	0,92
17,4	-0,08	0,92
17,6	-0,08	0,90
17,8	-0,08	0,86
18,0	-0,08	0,82
18,2	-0,06	0,76
18,4	-0,06	0,70
18,6	-0,06	0,62
18,8	-0,04	0,52
19,0	-0,04	0,42
19,2	-0,02	0,32
19,4	-0,02	0,22
19,6	0,00	0,10
19,8	0,00	-0,02
20,0	0,02	-0,12
20,2	0,02	-0,24
20,4	0,02	-0,36
20,6	0,04	-0,46
20,8	0,04	-0,56
21,0	0,06	-0,64
21,2	0,06	-0,72
21,4	0,06	-0,78
21,6	0,06	-0,84
21,8	0,08	-0,88
22,0	0,08	-0,92
22,2	0,08	-0,92
22,4	0,08	-0,92
22,6	0,08	-0,90
22,8	0,08	-0,88
23,0	0,06	-0,84
23,2	0,06	-0,78
23,4	0,06	-0,70
23,6	0,04	-0,62
23,8	0,04	-0,54
24,0	0,04	-0,44
24,2	0,02	-0,34
24,4	0,02	-0,22
24,6	0,00	-0,10
24,8	0,00	0,00
25,0	-0,02	0,12
25,2	-0,02	0,24
25,4	-0,04	0,34
25,6	-0,04	0,44
25,8	-0,04	0,54
26,0	-0,06	0,64
26,2	-0,06	0,72
26,4	-0,06	0,78
26,6	-0,08	0,84
26,8	-0,08	0,88
27,0	-0,08	0,90
27,2	-0,08	0,92
27,4	-0,08	0,92
27,6	-0,08	0,90
27,8	-0,08	0,86
28,0	-0,08	0,82
28,2	-0,06	0,76
28,4	-0,06	0,70
28,6	-0,06	0,62
28,8	-0,04	0,52
29,0	-0,04	0,42
29,2	-0,02	0,32
29,4	-0,02	0,22
29,6	0,00	0,10
29,8	0,00	-0,02
30,0	0,02	-0,12
30,2	0,02	-0,24
30,4	0,02	-0,36
30,6	0,04	-0,46
30,8	0,04	-0,56
31,0	0,06	-0,64
31,2	0,06	-0,72
31,4	0,06	-0,78
31,6	0,06	-0,84
31,8	0,08	-0,88
32,0	0,08	-0,92
